timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms,label,notes
2556041,24.97,101228.02,43.19,193549.95,greenbanana,normal
2557455,24.99,101229.65,43.21,193549.95,greenbanana,normal
2558870,25.0,101228.82,43.22,192306.8,greenbanana,normal
2560294,25.0,101227.88,43.22,192869.89,greenbanana,normal
2561709,24.99,101229.15,43.19,193096.06,greenbanana,normal
2563133,24.99,101227.62,43.19,192306.8,greenbanana,normal
2564548,24.99,101227.35,43.16,193322.73,greenbanana,normal
2565972,24.99,101227.62,43.13,193436.3,greenbanana,normal
2567387,25.0,101228.56,43.15,193096.06,greenbanana,normal
2568811,24.99,101227.45,43.13,192531.63,greenbanana,normal
2570225,24.99,101225.48,43.13,193436.3,greenbanana,normal
2571640,24.98,101225.89,43.14,194349.47,greenbanana,normal
2573065,25.0,101227.12,43.16,193663.77,greenbanana,normal
2574479,25.01,101226.97,43.18,192644.27,greenbanana,normal
2575903,25.01,101226.09,43.21,192757.0,greenbanana,normal
2577317,25.01,101225.79,43.2,191523.97,greenbanana,normal
2578742,25.03,101227.84,43.21,192419.14,greenbanana,normal
2580156,25.05,101229.3,43.23,191746.98,greenbanana,normal
2581580,25.05,101227.61,43.24,190526.81,greenbanana,normal
2582995,25.05,101226.17,43.21,188779.44,greenbanana,normal
2584420,25.05,101226.85,43.24,186428.53,greenbanana,normal
2585834,25.04,101225.3,43.23,188779.44,greenbanana,normal
2587258,25.06,101227.55,43.29,189758.36,greenbanana,normal
2588673,25.05,101229.15,43.3,189649.09,greenbanana,normal
2590097,25.04,101227.77,43.31,191301.47,greenbanana,normal
2591512,25.05,101228.29,43.29,192531.63,greenbanana,normal
2592936,25.06,101228.91,43.28,192982.89,greenbanana,normal
2594351,25.05,101227.95,43.24,194006.0,greenbanana,normal
2595775,25.05,101228.8,43.22,193777.72,greenbanana,normal
2597189,25.07,101227.98,43.22,193436.3,greenbanana,normal
2598603,25.05,101226.84,43.21,192082.48,greenbanana,normal
2600029,25.07,101228.83,43.25,191970.52,greenbanana,normal
2601443,25.06,101226.37,43.23,193322.73,greenbanana,normal
2602867,25.07,101226.37,43.21,193096.06,greenbanana,normal
2604281,25.07,101226.11,43.22,192531.63,greenbanana,normal
2605706,25.05,101226.17,43.18,193096.06,greenbanana,normal
2607120,25.05,101227.35,43.16,193322.73,greenbanana,normal
2608544,25.06,101226.86,43.12,194579.13,greenbanana,normal
2609959,25.06,101227.89,43.12,194234.84,greenbanana,normal
2611384,25.05,101228.47,43.09,193322.73,greenbanana,normal
2612798,25.05,101229.32,43.09,194234.84,greenbanana,normal
2614222,25.05,101227.53,43.08,194234.84,greenbanana,normal
2615636,25.05,101226.59,43.09,194579.13,greenbanana,normal
2617061,25.05,101226.67,43.1,194234.84,greenbanana,normal
2618476,25.05,101227.7,43.12,194694.14,greenbanana,normal
2619900,25.06,101227.11,43.17,194120.36,greenbanana,normal
2621315,25.06,101226.43,43.2,193549.95,greenbanana,normal
2622739,25.07,101228.23,43.25,193209.31,greenbanana,normal
2624153,25.08,101227.23,43.26,192757.0,greenbanana,normal
2625577,25.09,101225.53,43.31,191190.42,greenbanana,normal
2626993,25.1,101228.02,43.31,189758.36,greenbanana,normal
2628407,25.1,101226.41,43.3,189758.36,greenbanana,normal
2629831,25.11,101228.21,43.27,188996.09,greenbanana,normal
2631245,25.12,101228.14,43.26,188455.38,greenbanana,normal
2632670,25.12,101226.09,43.23,188779.44,greenbanana,normal
2634084,25.12,101228.98,43.23,188455.38,greenbanana,normal
2635508,25.13,101228.83,43.23,189322.03,greenbanana,normal
2636923,25.14,101227.82,43.23,190196.7,greenbanana,normal
2638348,25.14,101227.05,43.2,189758.36,greenbanana,normal
2639762,25.14,101226.3,43.16,191301.47,greenbanana,normal
2641186,25.15,101227.76,43.13,192306.8,greenbanana,normal
2642600,25.15,101227.92,43.09,192757.0,greenbanana,normal
2644025,25.15,101227.07,43.08,193096.06,greenbanana,normal
2645439,25.13,101225.85,43.05,194006.0,greenbanana,normal
2646863,25.13,101226.86,43.02,194924.61,greenbanana,normal
2648278,25.12,101226.61,43.0,194694.14,greenbanana,normal
2649703,25.13,101226.96,42.99,194006.0,greenbanana,normal
2651117,25.14,101226.03,42.98,194349.47,greenbanana,normal
2652541,25.15,101225.72,42.98,193663.77,greenbanana,normal
2653956,25.15,101226.55,42.97,193322.73,greenbanana,normal
2655370,25.16,101226.14,42.96,192982.89,greenbanana,normal
2656794,25.17,101227.44,42.96,191079.48,greenbanana,normal
2658209,25.16,101226.41,42.96,191523.97,greenbanana,normal
2659634,25.18,101226.77,42.95,192419.14,greenbanana,normal
2661048,25.16,101227.69,42.96,192644.27,greenbanana,normal
2662472,25.16,101226.14,42.94,193777.72,greenbanana,normal
2663886,25.15,101224.44,42.92,194694.14,greenbanana,normal
2665311,25.16,101225.73,42.91,195503.16,greenbanana,normal
2666726,25.15,101226.73,42.89,195271.33,greenbanana,normal
2668150,25.16,101226.91,42.89,195503.16,greenbanana,normal
2669564,25.16,101226.57,42.9,194924.61,greenbanana,normal
2670989,25.17,101226.57,42.88,195619.28,greenbanana,normal
2672403,25.18,101227.1,42.89,195503.16,greenbanana,normal
2673827,25.18,101227.61,42.86,195968.47,greenbanana,normal
2675241,25.17,101228.28,42.87,195851.94,greenbanana,normal
2676667,25.17,101228.09,42.84,194809.3,greenbanana,normal
2678081,25.17,101227.35,42.83,194579.13,greenbanana,normal
2679505,25.17,101226.67,42.82,196201.95,greenbanana,normal
2680920,25.16,101226.24,42.82,195387.16,greenbanana,normal
2682334,25.15,101226.72,42.84,195387.16,greenbanana,normal
2683758,25.16,101226.23,42.84,196905.78,greenbanana,normal
2685173,25.17,101228.27,42.86,195503.16,greenbanana,normal
2686598,25.17,101228.37,42.87,195735.55,greenbanana,normal
2688012,25.18,101227.61,42.86,193436.3,greenbanana,normal
2689436,25.18,101225.57,42.83,193549.95,greenbanana,normal
2690850,25.18,101227.71,42.82,193891.8,greenbanana,normal
2692275,25.18,101226.95,42.81,193209.31,greenbanana,normal
2693690,25.18,101227.36,42.78,193436.3,greenbanana,normal
2695114,25.18,101226.59,42.79,194349.47,greenbanana,normal
2696528,25.17,101226.67,42.78,194694.14,greenbanana,normal
2697943,25.17,101223.87,42.77,193663.77,greenbanana,normal
2699367,25.19,101226.6,42.75,193549.95,greenbanana,normal
2700781,25.19,101226.27,42.72,192194.56,greenbanana,normal
2702205,25.18,101228.45,42.73,192194.56,greenbanana,normal
2703621,25.18,101226.35,42.73,193891.8,greenbanana,normal
2705045,25.19,101226.44,42.75,193436.3,greenbanana,normal
2706459,25.2,101230.36,42.76,193891.8,greenbanana,normal
2707884,25.2,101226.1,42.76,192419.14,greenbanana,normal
2709298,25.2,101229.77,42.73,193663.77,greenbanana,normal
2710722,25.2,101229.51,42.72,194809.3,greenbanana,normal
2712137,25.18,101227.8,42.72,195851.94,greenbanana,normal
2713551,25.18,101228.13,42.75,196788.13,greenbanana,normal
2714976,25.17,101227.09,42.74,196553.23,greenbanana,normal
2716390,25.18,101226.52,42.75,196201.95,greenbanana,normal
2717814,25.19,101228.65,42.75,194924.61,greenbanana,normal
2719228,25.19,101225.75,42.77,195040.05,greenbanana,normal
2720653,25.2,101228.75,42.77,195155.59,greenbanana,normal
2722068,25.21,101228.25,42.76,193663.77,greenbanana,normal
2723482,25.21,101228.34,42.77,194120.36,greenbanana,normal
2724907,25.22,101229.63,42.77,193891.8,greenbanana,normal
2726321,25.23,101227.24,42.75,193436.3,greenbanana,normal
2727745,25.23,101229.46,42.75,193663.77,greenbanana,normal
2729160,25.22,101227.43,42.78,193322.73,greenbanana,normal
2730585,25.22,101226.99,42.79,194006.0,greenbanana,normal
2731999,25.23,101228.44,42.79,194120.36,greenbanana,normal
2733423,25.22,101228.34,42.78,195503.16,greenbanana,normal
2734837,25.23,101228.11,42.77,194349.47,greenbanana,normal
2736262,25.23,101228.7,42.77,195851.94,greenbanana,normal
2737677,25.22,101228.95,42.76,195851.94,greenbanana,normal
2739091,25.22,101229.1,42.78,196085.16,greenbanana,normal
2740515,25.21,101227.57,42.76,197259.61,greenbanana,normal
2741929,25.2,101228.23,42.76,197377.81,greenbanana,normal
2743354,25.21,101228.59,42.76,197733.31,greenbanana,normal
2744768,25.21,101228.16,42.75,197733.31,greenbanana,normal
2746193,25.2,101229.43,42.74,198209.31,greenbanana,normal
2747608,25.18,101226.09,42.74,198687.63,greenbanana,normal
2749032,25.2,101227.46,42.73,196905.78,greenbanana,normal
2750446,25.17,101226.59,42.72,199651.19,greenbanana,normal
2751870,25.17,101226.41,42.75,199288.75,greenbanana,normal
2753285,25.17,101226.16,42.74,197614.67,greenbanana,normal
2754710,25.17,101227.34,42.75,197614.67,greenbanana,normal
2756124,25.18,101229.48,42.78,198448.19,greenbanana,normal
2757538,25.17,101227.86,42.79,198090.11,greenbanana,normal
2758963,25.18,101227.71,42.8,197733.31,greenbanana,normal
2760377,25.21,101229.86,42.8,196318.91,greenbanana,normal
2761801,25.21,101229.34,42.79,196905.78,greenbanana,normal
2763216,25.2,101227.9,42.77,196788.13,greenbanana,normal
2764641,25.22,101228.25,42.77,195040.05,greenbanana,normal
2766055,25.21,101227.66,42.76,193436.3,greenbanana,normal
2767479,25.23,101230.72,42.75,193096.06,greenbanana,normal
2768893,25.22,101229.37,42.76,193096.06,greenbanana,normal
2770318,25.21,101229.02,42.77,194694.14,greenbanana,normal
2771733,25.23,101227.77,42.79,194579.13,greenbanana,normal
2773147,25.24,101230.16,42.78,196436.02,greenbanana,normal
2774572,25.23,101230.3,42.78,195851.94,greenbanana,normal
2775986,25.23,101229.37,42.77,197259.61,greenbanana,normal
2777410,25.24,101230.16,42.77,196436.02,greenbanana,normal
2778825,25.23,101228.95,42.79,197496.17,greenbanana,normal
2780250,25.22,101226.32,42.78,196788.13,greenbanana,normal
2781664,25.22,101228.62,42.79,197733.31,greenbanana,normal
2783088,25.2,101229.59,42.77,199047.86,greenbanana,normal
2784502,25.22,101230.97,42.78,198328.69,greenbanana,normal
2785916,25.22,101231.81,42.76,198328.69,greenbanana,normal
2787342,25.2,101228.39,42.75,199168.25,greenbanana,normal
2788756,25.18,101229.57,42.76,199047.86,greenbanana,normal
2790180,25.19,101227.88,42.74,199530.25,greenbanana,normal
2791595,25.19,101229.58,42.73,198090.11,greenbanana,normal
2793019,25.19,101229.15,42.73,198807.56,greenbanana,normal
2794433,25.18,101229.07,42.72,198090.11,greenbanana,normal
2795858,25.17,101229.98,42.72,198209.31,greenbanana,normal
2797273,25.16,101227.84,42.73,198807.56,greenbanana,normal
2798697,25.15,101228.0,42.75,197971.03,greenbanana,normal
2800111,25.15,101229.27,42.74,198090.11,greenbanana,normal
2801536,25.14,101230.88,42.76,198209.31,greenbanana,normal
2802951,25.16,101229.8,42.76,198807.56,greenbanana,normal
2804375,25.16,101229.03,42.78,197614.67,greenbanana,normal
2805789,25.15,101227.15,42.8,198448.19,greenbanana,normal
2807214,25.16,101229.45,42.81,198927.66,greenbanana,normal
2808628,25.16,101228.53,42.82,198209.31,greenbanana,normal
2810042,25.16,101228.95,42.82,197971.03,greenbanana,normal
2811467,25.16,101231.33,42.82,197023.58,greenbanana,normal
2812881,25.17,101232.01,42.82,198448.19,greenbanana,normal
2814306,25.16,101229.97,42.81,198567.84,greenbanana,normal
2815720,25.16,101229.28,42.8,198090.11,greenbanana,normal
2817144,25.14,101230.45,42.79,199288.75,greenbanana,normal
2818558,25.13,101230.59,42.78,200136.5,greenbanana,normal
2819984,25.13,101229.51,42.78,200258.17,greenbanana,normal
2821398,25.12,101228.04,42.8,199893.55,greenbanana,normal
2822812,25.13,101228.05,42.81,200136.5,greenbanana,normal
2824237,25.1,101227.16,42.8,200624.16,greenbanana,normal
2825651,25.11,101229.55,42.85,201606.64,greenbanana,normal
2827075,25.11,101229.05,42.85,200014.95,greenbanana,normal
2828489,25.11,101230.16,42.87,200258.17,greenbanana,normal
2829914,25.08,101228.93,42.87,201237.08,greenbanana,normal
2831329,25.07,101229.42,42.89,200991.47,greenbanana,normal
2832753,25.08,101228.59,42.87,200868.88,greenbanana,normal
2834167,25.08,101227.31,42.92,200258.17,greenbanana,normal
2835592,25.08,101226.73,42.92,199893.55,greenbanana,normal
2837006,25.08,101229.1,42.95,199772.31,greenbanana,normal
2838430,25.08,101226.63,42.99,199893.55,greenbanana,normal
2839844,25.09,101227.58,43.09,198567.84,greenbanana,normal
2841260,25.06,101228.13,43.11,200502.02,greenbanana,normal
2842684,25.07,101228.07,43.14,199772.31,greenbanana,normal
2844098,25.07,101230.1,43.15,200746.44,greenbanana,normal
2845522,25.06,101226.2,43.15,199651.19,greenbanana,normal
2846937,25.08,101229.19,43.15,200746.44,greenbanana,normal
2848361,25.09,101228.08,43.14,199651.19,greenbanana,normal
2849775,25.1,101228.7,43.12,199772.31,greenbanana,normal
2851200,25.11,101227.78,43.09,198807.56,greenbanana,normal
2852614,25.1,101228.96,43.06,200014.95,greenbanana,normal
2854029,25.1,101229.55,43.04,200258.17,greenbanana,normal
2855453,25.08,101226.38,43.04,200746.44,greenbanana,normal
2856867,25.1,101231.16,43.06,198807.56,greenbanana,normal
2858292,25.09,101229.45,43.16,197023.58,greenbanana,normal
2859706,25.06,101227.46,43.24,197614.67,greenbanana,normal
2861130,25.07,101227.21,43.3,197614.67,greenbanana,normal
2862545,25.09,101228.09,43.32,198448.19,greenbanana,normal
2863970,25.1,101227.6,43.31,198567.84,greenbanana,normal
2865384,25.12,101229.56,43.29,197141.52,greenbanana,normal
2866798,25.13,101227.71,43.29,196436.02,greenbanana,normal
2868222,25.13,101228.23,43.28,197259.61,greenbanana,normal
2869637,25.14,101229.24,43.22,197614.67,greenbanana,normal
2871061,25.13,101227.89,43.19,198209.31,greenbanana,normal
2872476,25.13,101229.85,43.17,200746.44,greenbanana,normal
2874066,24.74,101234.13,43.1,185698.45,greenbanana,normal
2880921,25.08,101235.7,42.24,197852.11,greenbanana,normal
2882620,24.72,101235.71,42.36,182660.86,greenbanana,normal
2884318,24.64,101233.14,42.66,180107.55,greenbanana,normal
2886005,24.61,101233.2,42.96,176687.77,greenbanana,normal
2887703,24.59,101234.55,43.2,177248.67,greenbanana,normal
2889401,24.54,101233.39,43.5,173755.17,greenbanana,normal
2901430,24.63,101235.69,51.9,160902.98,greenbanana,normal
2903638,24.64,101236.79,50.52,161368.02,greenbanana,normal
2905502,24.65,101236.46,49.33,161368.02,greenbanana,normal
2907200,24.65,101235.66,48.37,162621.36,greenbanana,normal
2908887,24.64,101236.2,47.57,163894.33,greenbanana,normal
2910584,24.63,101235.04,46.92,166999.0,greenbanana,normal
2912282,24.64,101235.81,46.42,168850.81,greenbanana,normal
2913980,24.63,101236.05,46.07,169706.19,greenbanana,normal
2915667,24.63,101236.23,45.75,172147.98,greenbanana,normal
2917364,24.63,101235.85,45.49,174116.44,greenbanana,normal
2919062,24.62,101235.64,45.27,175209.2,greenbanana,normal
2920760,24.58,101235.22,45.07,175760.75,greenbanana,normal
2922447,24.57,101235.9,44.92,177624.59,greenbanana,normal
2924145,24.57,101233.82,44.82,177813.17,greenbanana,normal
2925843,24.56,101232.27,44.72,177061.3,greenbanana,normal
2927540,24.56,101233.96,44.65,177436.44,greenbanana,normal
2929227,24.56,101234.51,44.61,176874.33,greenbanana,normal
2930925,24.53,101231.68,44.57,178191.5,greenbanana,normal
2932623,24.53,101232.58,44.52,177813.17,greenbanana,normal
2934321,24.54,101231.43,44.46,175760.75,greenbanana,normal
2936008,24.55,101235.26,44.45,175392.67,greenbanana,normal
2937705,24.52,101233.13,44.44,177624.59,greenbanana,normal
2939403,24.54,101233.69,44.4,177248.67,greenbanana,normal
2941101,24.53,101233.7,44.4,177813.17,greenbanana,normal
2942788,24.53,101232.77,44.37,177624.59,greenbanana,normal
2944486,24.52,101234.42,44.36,178191.5,greenbanana,normal
2946184,24.52,101233.36,44.36,179144.39,greenbanana,normal
2947880,24.5,101234.02,44.37,178953.0,greenbanana,normal
2949568,24.52,101234.84,44.37,178381.25,greenbanana,normal
2951266,24.53,101236.85,44.37,178381.25,greenbanana,normal
2952964,24.51,101236.73,44.35,177813.17,greenbanana,normal
2954651,24.51,101234.87,44.34,177248.67,greenbanana,normal
2956348,24.5,101235.01,44.35,176687.77,greenbanana,normal
2958046,24.51,101234.38,44.35,177061.3,greenbanana,normal
2959744,24.5,101235.59,44.33,177624.59,greenbanana,normal
2961431,24.5,101234.38,44.32,176501.59,greenbanana,normal
2963129,24.49,101235.2,44.33,177813.17,greenbanana,normal
2964826,24.48,101235.26,44.32,179721.02,greenbanana,normal
2966523,24.48,101232.63,44.3,179528.41,greenbanana,normal
2968211,24.47,101235.2,44.3,178381.25,greenbanana,normal
2969909,24.46,101233.2,44.29,179914.06,greenbanana,normal
2971607,24.47,101232.16,44.27,179528.41,greenbanana,normal
2973293,24.47,101232.37,44.28,178762.0,greenbanana,normal
2974991,24.48,101236.25,44.28,179144.39,greenbanana,normal
2976689,24.47,101235.05,44.28,179144.39,greenbanana,normal
2978376,24.46,101236.02,44.27,179914.06,greenbanana,normal
2980074,24.45,101234.05,44.3,180495.69,greenbanana,normal
2981771,24.45,101233.63,44.25,179144.39,greenbanana,normal
2983469,24.45,101235.79,44.27,177061.3,greenbanana,normal
2985156,24.45,101233.45,44.28,176130.41,greenbanana,normal
2986854,24.45,101233.84,44.28,175392.67,greenbanana,normal
2988552,24.45,101233.88,44.3,175945.36,greenbanana,normal
2990239,24.47,101235.2,44.34,174661.09,greenbanana,normal
2991936,24.47,101234.49,44.35,175576.52,greenbanana,normal
2993634,24.46,101234.22,44.36,177624.59,greenbanana,normal
2995332,24.46,101232.48,44.37,178381.25,greenbanana,normal
2997029,24.45,101233.3,44.33,180107.55,greenbanana,normal
2998716,24.45,101235.25,44.34,179721.02,greenbanana,normal
3000414,24.45,101236.7,44.37,180885.52,greenbanana,normal
3002112,24.43,101234.08,44.37,182065.2,greenbanana,normal
3003809,24.44,101236.92,44.35,181277.06,greenbanana,normal
3005497,24.43,101234.1,44.37,182263.33,greenbanana,normal
3007194,24.44,101235.36,44.36,182065.2,greenbanana,normal
3008891,24.44,101235.9,44.39,179721.02,greenbanana,normal
3010589,24.44,101235.27,44.41,181081.08,greenbanana,normal
3012277,24.44,101235.66,44.39,179721.02,greenbanana,normal
3013975,24.42,101234.48,44.37,181277.06,greenbanana,normal
3015671,24.42,101235.22,44.37,180690.39,greenbanana,normal
3017359,24.43,101237.64,44.38,181473.47,greenbanana,normal
3019057,24.41,101235.05,44.39,181277.06,greenbanana,normal
3020754,24.41,101235.8,44.39,182461.88,greenbanana,normal
3022451,24.4,101237.13,44.4,182263.33,greenbanana,normal
3024139,24.4,101235.66,44.42,182461.88,greenbanana,normal
3025837,24.41,101238.72,44.45,183260.39,greenbanana,normal
3027534,24.4,101235.3,44.44,182860.27,greenbanana,normal
3029222,24.41,101237.6,44.45,183060.11,greenbanana,normal
3030919,24.39,101236.13,44.46,182660.86,greenbanana,normal
3032616,24.4,101237.1,44.45,180107.55,greenbanana,normal
3034314,24.4,101237.1,44.45,180885.52,greenbanana,normal
3036002,24.39,101236.75,44.46,181867.53,greenbanana,normal
3037700,24.39,101238.72,44.45,181867.53,greenbanana,normal
3039396,24.39,101235.85,44.48,182263.33,greenbanana,normal
3041084,24.4,101237.28,44.48,181867.53,greenbanana,normal
3042782,24.39,101237.6,44.51,183060.11,greenbanana,normal
3044480,24.38,101236.18,44.51,181867.53,greenbanana,normal
3046167,24.37,101235.91,44.52,184268.42,greenbanana,normal
3047864,24.36,101234.21,44.53,185698.45,greenbanana,normal
3049562,24.37,101235.48,44.55,182660.86,greenbanana,normal
